chr	start	end	adipocyte	endothelial_cell	colon_fibroblasts	heart_fibroblasts	dermal_fibroblast	skeletal_muscle	smooth_muscle	heart_cardiomyocyte	bone_osteoblast	oligodendrocyte	neuron	hepatocyte	pancreas_duct	pancreas_acinar	pancreas_delta	pancreas_beta	pancreas_alpha	kidney_epithelial	thyroid_epithelial	fallopian_epithelial	ovary_epithelial	erythrocyte_progenitor	T-cell	NK-cell	monocyte	granulocyte	B-cell	epiderminal_keratinocyte	head_neck_epithelial	lung_epithelial	prostate_epithelial	bladder_epithelial	breast_luminal	breast_basal	lung_alveolar_epithelial	gallbladder	gastric_epithelial	colon_epithelial	small_int_epithelial
chr7	64798773	64799729	0.96	0.97	0.95	0.94	0.94	0.91	0.94	0.98	0.90	0.95	0.94	0.97	0.98	0.97	0.96	0.97	0.97	0.97	0.96	0.98	0.91	0.86	0.97	0.97	0.97	0.96	0.97	0.15	0.23	0.81	0.94	0.90	0.96	0.95	0.96	0.97	0.97	0.97	0.97
chr7	64841416	64841579	0.84	0.90	0.90	0.88	0.73	0.93	0.81	0.92	0.90	0.75	0.93	0.94	0.82	0.80	0.82	0.87	0.81	0.95	0.95	0.93	0.95	0.72	0.95	0.95	0.95	0.93	0.96	0.15	0.93	0.95	0.79	0.83	0.40	0.85	0.95	0.65	0.89	0.96	0.91
chr7	64894043	64894152	0.92	0.93	0.87	0.87	0.90	0.72	0.80	0.93	0.87	0.96	0.95	0.83	0.83	0.87	0.77	0.19	0.75	0.93	0.93	0.94	0.95	0.87	0.93	0.95	0.96	0.94	0.94	0.92	0.97	0.96	0.98	0.96	0.99	0.98	0.92	0.92	0.92	0.94	0.94
chr7	65040432	65040782	0.90	0.96	0.94	0.95	0.95	0.91	0.91	0.95	0.85	0.95	0.96	0.97	0.96	0.93	0.95	0.97	0.96	0.94	0.57	0.97	0.96	0.90	0.96	0.97	0.97	0.97	0.95	0.93	0.96	0.93	0.97	0.95	0.98	0.97	0.17	0.93	0.94	0.96	0.96
chr7	65250633	65251412	0.91	0.93	0.86	0.85	0.84	0.81	0.81	0.95	0.92	0.95	0.83	0.96	0.94	0.90	0.96	0.97	0.97	0.92	0.91	0.96	0.91	0.67	0.93	0.97	0.94	0.90	0.95	0.90	0.89	0.07	0.95	0.94	0.96	0.96	0.84	0.92	0.93	0.90	0.89
chr7	65251435	65251621	0.76	0.78	0.72	0.60	0.61	0.74	0.67	0.82	0.74	0.76	0.78	0.87	0.80	0.85	0.79	0.83	0.84	0.84	0.66	0.93	0.91	0.65	0.89	0.91	0.85	0.90	0.86	0.85	0.85	0.09	0.90	0.85	0.95	0.96	0.80	0.82	0.89	0.93	0.93
chr7	65265281	65265607	0.80	0.84	0.77	0.50	0.61	0.74	0.53	0.90	0.54	0.87	0.94	0.93	0.89	0.74	0.96	0.91	0.88	0.92	0.90	0.84	0.91	0.54	0.78	0.88	0.91	0.92	0.79	0.82	0.77	0.07	0.75	0.79	0.93	0.96	0.87	0.90	0.92	0.82	0.85
chr7	65265822	65265839	0.97	0.97	0.97	0.84	0.90	0.94	0.87	0.98	0.95	0.95	0.98	0.98	0.98	0.97	0.99	0.99	0.99	0.98	0.96	0.98	0.96	0.79	0.95	0.98	0.96	0.97	0.95	0.93	0.76	0.04	0.63	0.83	0.97	0.97	0.74	0.93	0.94	0.97	0.98
chr7	65266415	65267364	0.82	0.89	0.82	0.70	0.69	0.76	0.65	0.94	0.90	0.91	0.94	0.95	0.92	0.78	0.74	0.86	0.86	0.90	0.94	0.94	0.92	0.63	0.90	0.93	0.94	0.93	0.94	0.77	0.69	0.05	0.67	0.70	0.90	0.89	0.80	0.91	0.92	0.92	0.91
chr7	65319853	65320220	0.90	0.92	0.93	0.80	0.85	0.90	0.74	0.93	0.81	0.75	0.87	0.84	0.03	0.77	0.66	0.59	0.70	0.40	0.93	0.69	0.77	0.61	0.95	0.97	0.96	0.94	0.97	0.90	0.79	0.65	0.85	0.92	0.93	0.90	0.89	0.75	0.87	0.85	0.82
chr7	65749775	65749857	0.94	0.96	0.92	0.94	0.94	0.84	0.95	0.97	0.96	0.95	0.96	0.97	0.97	0.92	0.96	0.95	0.96	0.97	0.96	0.98	0.96	0.91	0.97	0.98	0.75	0.02	0.97	0.97	0.95	0.93	0.95	0.97	0.98	0.97	0.93	0.96	0.96	0.96	0.96
chr7	65857071	65857146	0.63	0.81	0.78	0.71	0.85	0.86	0.79	0.93	0.53	0.93	0.95	0.93	0.97	0.85	0.90	0.87	0.91	0.76	0.54	0.92	0.95	0.79	0.92	0.95	0.95	0.95	0.95	0.92	0.86	0.42	0.91	0.88	0.92	0.94	0.02	0.90	0.95	0.94	0.91
chr7	65858248	65858294	0.75	0.92	0.91	0.84	0.94	0.89	0.77	0.91	0.86	0.91	0.95	0.92	0.94	0.89	0.93	0.93	0.97	0.90	0.23	0.90	0.92	0.79	0.92	0.94	0.97	0.97	0.94	0.92	0.88	0.56	0.94	0.91	0.94	0.95	0.04	0.91	0.93	0.94	0.93
chr7	65952824	65953091	0.96	0.97	0.94	0.90	0.93	0.92	0.93	0.97	0.94	0.97	0.95	0.68	0.98	0.93	0.94	0.93	0.94	0.98	0.96	0.98	0.97	0.12	0.96	0.94	0.92	0.87	0.95	0.96	0.97	0.98	0.98	0.96	0.97	0.98	0.98	0.97	0.84	0.97	0.95
chr7	66007316	66007349	0.49	0.81	0.72	0.76	0.06	0.78	0.61	0.95	0.51	0.91	0.77	0.99	0.97	0.96	0.95	0.59	0.93	0.92	0.97	0.97	0.91	0.77	0.91	0.95	0.97	0.98	0.83	0.91	0.95	0.94	0.95	0.97	0.96	0.91	0.97	0.94	0.96	0.98	0.97
chr7	66121960	66122142	0.83	0.92	0.85	0.90	0.83	0.57	0.89	0.89	0.84	0.96	0.94	0.92	0.96	0.92	0.93	0.95	0.96	0.86	0.96	0.95	0.54	0.78	0.92	0.90	0.93	0.03	0.84	0.93	0.83	0.89	0.88	0.85	0.96	0.91	0.76	0.93	0.87	0.90	0.91
chr7	66122231	66122332	0.95	0.96	0.94	0.94	0.92	0.93	0.92	0.96	0.94	0.95	0.96	0.97	0.96	0.96	0.96	0.97	0.97	0.95	0.93	0.98	0.91	0.90	0.96	0.96	0.96	0.94	0.95	0.92	0.86	0.74	0.82	0.76	0.97	0.96	0.22	0.98	0.92	0.95	0.95
chr7	66203508	66203781	0.76	0.86	0.78	0.81	0.32	0.74	0.85	0.90	0.81	0.87	0.92	0.96	0.94	0.73	0.91	0.92	0.92	0.93	0.90	0.89	0.86	0.65	0.93	0.96	0.95	0.95	0.94	0.89	0.87	0.87	0.93	0.91	0.91	0.92	0.91	0.89	0.86	0.81	0.81
chr7	66301800	66301811	0.99	0.97	0.96	0.96	0.97	0.75	0.95	0.98	0.86	0.96	0.97	0.97	0.98	0.99	0.97	0.98	0.98	0.99	0.90	0.96	0.98	0.73	0.95	0.69	0.77	0.05	0.98	0.95	0.95	0.98	0.99	0.97	0.98	0.99	0.55	0.99	0.97	0.98	0.97
chr7	66389566	66389942	0.91	0.90	0.89	0.84	0.89	0.87	0.83	0.88	0.83	0.92	0.92	0.92	0.78	0.80	0.72	0.81	0.82	0.83	0.92	0.89	0.92	0.62	0.91	0.93	0.96	0.96	0.97	0.22	0.88	0.82	0.87	0.91	0.83	0.60	0.75	0.89	0.87	0.91	0.90
chr7	66472763	66473004	0.94	0.96	0.94	0.91	0.92	0.94	0.90	0.96	0.91	0.93	0.95	0.97	0.97	0.95	0.97	0.96	0.96	0.96	0.97	0.98	0.96	0.80	0.95	0.97	0.93	0.90	0.96	0.94	0.96	0.96	0.97	0.98	0.96	0.97	0.97	0.98	0.96	0.17	0.86
chr7	66473024	66473953	0.88	0.90	0.87	0.89	0.90	0.91	0.85	0.94	0.89	0.90	0.94	0.96	0.94	0.90	0.88	0.90	0.90	0.89	0.93	0.94	0.89	0.77	0.92	0.96	0.95	0.96	0.95	0.90	0.92	0.92	0.88	0.93	0.94	0.94	0.93	0.91	0.92	0.07	0.70
chr7	66580874	66581028	0.96	0.96	0.92	0.95	0.94	0.90	0.93	0.95	0.88	0.08	0.82	0.97	0.94	0.92	0.95	0.95	0.97	0.97	0.96	0.97	0.89	0.89	0.96	0.98	0.98	0.92	0.97	0.96	0.96	0.95	0.97	0.97	0.96	0.97	0.97	0.93	0.95	0.96	0.92
chr7	66602681	66603032	0.90	0.92	0.91	0.87	0.90	0.91	0.86	0.95	0.82	0.95	0.97	0.95	0.96	0.87	0.88	0.90	0.91	0.95	0.92	0.90	0.86	0.71	0.91	0.96	0.95	0.95	0.92	0.71	0.86	0.79	0.89	0.58	0.95	0.96	0.05	0.53	0.92	0.92	0.92
chr7	66609963	66610102	0.93	0.92	0.91	0.88	0.92	0.88	0.87	0.92	0.86	0.91	0.94	0.95	0.96	0.87	0.92	0.94	0.91	0.96	0.80	0.94	0.91	0.78	0.93	0.94	0.96	0.97	0.95	0.90	0.91	0.83	0.89	0.85	0.95	0.96	0.11	0.92	0.93	0.88	0.91
chr7	66639528	66639817	0.90	0.91	0.92	0.87	0.90	0.92	0.83	0.90	0.91	0.96	0.94	0.97	0.95	0.83	0.86	0.84	0.82	0.94	0.94	0.96	0.95	0.14	0.95	0.92	0.95	0.91	0.94	0.91	0.95	0.94	0.94	0.94	0.94	0.94	0.91	0.86	0.80	0.95	0.95
chr7	66754485	66754787	0.91	0.95	0.70	0.92	0.92	0.90	0.88	0.84	0.89	0.93	0.89	0.85	0.97	0.83	0.95	0.98	0.96	0.97	0.95	0.96	0.94	0.77	0.95	0.95	0.91	0.88	0.96	0.87	0.79	0.21	0.89	0.83	0.93	0.95	0.77	0.97	0.89	0.96	0.96
chr7	67047301	67047352	0.96	0.96	0.94	0.93	0.93	0.94	0.95	0.90	0.92	0.97	0.96	0.89	0.97	0.90	0.97	0.97	0.96	0.96	0.91	0.99	0.88	0.69	0.96	0.81	0.98	0.98	0.96	0.93	0.94	0.92	0.95	0.97	0.95	0.95	0.89	0.94	0.14	0.96	0.96
chr7	68183933	68183958	0.94	0.91	0.90	0.70	0.78	0.65	0.71	0.83	0.92	0.94	0.93	0.87	0.98	0.73	0.97	0.97	0.97	0.86	0.97	0.97	0.98	0.61	0.93	0.94	0.93	0.93	0.92	0.13	0.77	0.96	0.97	0.92	0.79	0.90	0.93	0.96	0.90	0.95	0.96
chr7	68790362	68790621	0.95	0.92	0.88	0.85	0.90	0.92	0.84	0.97	0.83	0.96	0.97	0.96	0.97	0.91	0.96	0.97	0.97	0.30	0.95	0.90	0.69	0.71	0.93	0.96	0.95	0.96	0.94	0.93	0.92	0.95	0.94	0.92	0.97	0.97	0.94	0.96	0.93	0.94	0.94
chr7	68862397	68862456	0.90	0.85	0.76	0.65	0.78	0.83	0.70	0.87	0.61	0.91	0.93	0.83	0.87	0.82	0.89	0.92	0.91	0.13	0.91	0.85	0.91	0.51	0.85	0.91	0.90	0.91	0.86	0.48	0.68	0.73	0.66	0.72	0.84	0.83	0.81	0.85	0.83	0.88	0.86
chr7	69035944	69035980	0.84	0.86	0.77	0.78	0.89	0.84	0.77	0.93	0.73	0.90	0.91	0.91	0.82	0.70	0.88	0.88	0.84	0.13	0.94	0.85	0.81	0.68	0.89	0.94	0.93	0.93	0.92	0.80	0.93	0.88	0.90	0.91	0.91	0.92	0.77	0.55	0.86	0.92	0.91
chr7	69127820	69127931	0.92	0.91	0.75	0.68	0.89	0.87	0.69	0.95	0.04	0.92	0.94	0.87	0.92	0.66	0.93	0.91	0.89	0.92	0.95	0.96	0.94	0.56	0.80	0.68	0.78	0.89	0.62	0.95	0.90	0.92	0.96	0.85	0.91	0.92	0.95	0.90	0.82	0.89	0.89
chr7	69419161	69419181	0.63	0.81	0.72	0.68	0.21	0.78	0.52	0.94	0.52	0.92	0.82	0.94	0.93	0.85	0.90	0.87	0.88	0.92	0.92	0.84	0.89	0.70	0.91	0.94	0.96	0.94	0.89	0.90	0.83	0.92	0.89	0.86	0.91	0.85	0.89	0.89	0.91	0.93	0.96
chr7	69574873	69575070	0.87	0.93	0.91	0.83	0.92	0.54	0.77	0.97	0.84	0.96	0.94	0.94	0.96	0.83	0.97	0.95	0.95	0.95	0.96	0.96	0.95	0.69	0.93	0.95	0.94	0.97	0.94	0.14	0.72	0.93	0.94	0.90	0.93	0.94	0.95	0.94	0.91	0.88	0.92
chr7	69699833	69699897	0.92	0.96	0.90	0.91	0.97	0.95	0.92	0.95	0.92	0.98	0.97	0.97	0.98	0.96	0.99	0.96	0.98	0.97	0.88	0.99	0.94	0.79	0.94	0.97	0.97	0.98	0.96	0.82	0.88	0.79	0.71	0.16	0.96	0.97	0.89	0.95	0.95	0.91	0.95
chr7	69837679	69837757	0.57	0.77	0.62	0.63	0.76	0.61	0.61	0.74	0.51	0.75	0.61	0.86	0.86	0.56	0.01	0.02	0.41	0.84	0.85	0.77	0.64	0.71	0.91	0.95	0.93	0.96	0.94	0.88	0.86	0.82	0.85	0.53	0.83	0.96	0.53	0.85	0.74	0.76	0.93
chr7	69873400	69873593	0.84	0.95	0.82	0.90	0.97	0.85	0.65	0.97	0.94	0.66	0.72	0.98	0.93	0.91	0.96	0.95	0.96	0.83	0.94	0.97	0.93	0.51	0.81	0.84	0.93	0.91	0.79	0.02	0.87	0.96	0.79	0.43	0.42	0.86	0.95	0.64	0.62	0.75	0.88
chr7	70063243	70063484	0.93	0.91	0.88	0.55	0.94	0.92	0.73	0.96	0.67	0.92	0.78	0.97	0.98	0.88	0.97	0.97	1.00	0.96	0.93	0.77	0.93	0.55	0.80	0.11	0.95	0.93	0.93	0.83	0.82	0.97	0.95	0.91	0.90	0.94	0.97	0.98	0.92	0.90	0.94
chr7	70147800	70147889	0.97	0.93	0.90	0.86	0.96	0.94	0.86	0.95	0.86	0.98	0.98	0.94	0.98	0.89	0.99	0.98	0.99	0.96	0.04	0.97	0.95	0.64	0.92	0.96	0.93	0.93	0.95	0.89	0.92	0.97	0.93	0.74	0.94	0.98	0.94	0.99	0.91	0.78	0.92
chr7	70281849	70281953	0.98	0.96	0.94	0.85	0.93	0.93	0.87	0.99	0.91	0.97	0.97	0.99	0.97	0.92	0.93	0.99	0.95	0.96	0.94	0.96	0.64	0.63	0.90	0.97	0.96	0.95	0.96	0.94	0.97	0.88	0.97	0.91	0.73	0.97	0.77	0.81	0.01	0.77	0.81
chr7	70286189	70286209	0.98	0.96	0.94	0.85	0.95	0.94	0.82	0.99	0.93	0.97	0.97	0.97	0.98	0.96	0.95	0.98	0.97	0.98	0.97	0.96	0.97	0.76	0.94	0.97	0.97	0.97	0.95	0.22	0.09	0.76	0.90	0.82	0.94	0.91	0.97	0.98	0.95	0.97	0.97
chr7	70349238	70349734	0.91	0.92	0.78	0.28	0.87	0.65	0.62	0.87	0.50	0.88	0.95	0.96	0.84	0.82	0.99	0.96	0.98	0.90	0.97	0.96	0.85	0.59	0.89	0.92	0.93	0.95	0.96	0.84	0.76	0.07	0.84	0.91	0.93	0.96	0.83	0.79	0.94	0.93	0.93
chr7	70407850	70408290	0.96	0.93	0.75	0.85	0.94	0.96	0.87	0.97	0.91	0.96	0.97	0.97	0.97	0.90	0.96	0.94	0.97	0.79	0.94	0.97	0.95	0.70	0.91	0.93	0.93	0.94	0.20	0.94	0.96	0.97	0.98	0.95	0.98	0.97	0.98	0.95	0.95	0.96	0.95
chr7	70417070	70417372	0.94	0.86	0.89	0.69	0.84	0.73	0.73	0.94	0.79	0.80	0.09	0.96	0.95	0.86	0.79	0.76	0.95	0.90	0.94	0.95	0.93	0.64	0.89	0.92	0.94	0.95	0.90	0.10	0.86	0.94	0.97	0.90	0.96	0.95	0.98	0.92	0.90	0.97	0.94
chr7	70417430	70417656	0.96	0.86	0.90	0.69	0.77	0.69	0.65	0.97	0.70	0.88	0.12	0.96	0.97	0.88	0.94	0.90	0.98	0.97	0.96	0.97	0.96	0.67	0.87	0.92	0.93	0.93	0.96	0.33	0.93	0.96	0.97	0.94	0.98	0.94	0.96	0.96	0.93	0.95	0.96
chr7	70446321	70446598	0.98	0.96	0.93	0.86	0.95	0.97	0.84	0.78	0.92	0.96	0.97	0.98	0.96	0.79	0.28	0.86	0.94	0.98	0.96	0.97	0.97	0.72	0.94	0.96	0.97	0.96	0.96	0.95	0.95	0.98	0.92	0.98	0.99	0.98	0.97	0.98	0.96	0.94	0.97
chr7	70627659	70627690	0.98	0.89	0.80	0.74	0.84	0.63	0.83	0.98	0.88	0.09	0.73	0.96	0.05	0.54	0.98	0.93	0.97	0.97	0.94	0.97	0.96	0.63	0.93	0.96	0.94	0.92	0.91	0.97	0.96	0.97	0.97	0.99	0.95	0.80	0.98	0.99	0.95	0.90	0.95
chr7	71115802	71115827	0.93	0.88	0.91	0.72	0.79	0.76	0.76	0.89	0.12	0.87	0.96	0.86	0.90	0.81	0.80	0.80	0.78	0.89	0.77	0.93	0.90	0.64	0.91	0.95	0.96	0.96	0.95	0.84	0.89	0.89	0.91	0.88	0.83	0.86	0.85	0.91	0.90	0.95	0.95
chr7	71410639	71410672	0.93	0.93	0.98	0.77	0.89	0.96	0.80	0.99	0.87	0.98	0.85	0.86	0.89	0.97	0.89	0.90	0.89	0.91	0.78	0.01	0.44	0.66	0.96	0.97	0.96	0.95	0.98	0.98	0.84	0.95	0.96	0.96	0.90	0.94	0.88	0.92	0.93	0.93	0.94
chr7	72325994	72326092	0.90	0.90	0.89	0.74	0.84	0.86	0.78	0.91	0.07	0.97	0.96	0.89	0.95	0.85	0.93	0.93	0.93	0.89	0.93	0.83	0.88	0.69	0.93	0.91	0.92	0.94	0.93	0.86	0.88	0.95	0.83	0.77	0.85	0.91	0.94	0.87	0.95	0.94	0.92
chr7	74692784	74693062	0.96	0.96	0.91	0.94	0.96	0.92	0.90	0.75	0.95	0.96	0.93	0.95	0.95	0.98	0.95	0.97	0.95	0.96	0.93	0.97	0.95	0.88	0.94	0.86	0.98	0.94	0.94	0.92	0.93	0.96	0.95	0.96	0.98	0.95	0.93	0.94	0.11	0.98	0.96
chr7	76324506	76324954	0.88	0.95	0.94	0.92	0.94	0.85	0.92	0.95	0.89	0.94	0.89	0.90	0.97	0.97	0.97	0.95	0.96	0.92	0.20	0.96	0.96	0.89	0.96	0.98	0.97	0.94	0.94	0.95	0.95	0.94	0.96	0.95	0.97	0.95	0.95	0.95	0.96	0.96	0.96
chr7	76343959	76344180	0.97	0.97	0.97	0.96	0.96	0.95	0.95	0.96	0.96	0.96	0.93	0.07	0.98	0.91	0.92	0.93	0.94	0.97	0.96	0.98	0.96	0.88	0.96	0.97	0.97	0.96	0.97	0.96	0.96	0.95	0.96	0.98	0.94	0.98	0.94	0.94	0.95	0.96	0.82
chr7	76479733	76480080	0.72	0.93	0.79	0.88	0.94	0.86	0.88	0.95	0.94	0.93	0.96	0.94	0.97	0.91	0.96	0.93	0.95	0.86	0.93	0.88	0.84	0.75	0.91	0.91	0.82	0.81	0.71	0.18	0.10	0.66	0.85	0.75	0.93	0.96	0.85	0.89	0.81	0.88	0.86
chr7	76508141	76508303	0.81	0.95	0.81	0.93	0.93	0.74	0.93	0.97	0.92	0.94	0.95	0.93	0.98	0.95	0.97	0.92	0.97	0.97	0.96	0.98	0.97	0.72	0.93	0.94	0.10	0.09	0.78	0.94	0.91	0.94	0.93	0.97	0.96	0.98	0.93	0.95	0.94	0.95	0.96
chr7	76555646	76555719	0.88	0.92	0.86	0.93	0.90	0.76	0.94	0.90	0.92	0.93	0.92	0.96	0.92	0.88	0.91	0.83	0.89	0.60	0.96	0.96	0.87	0.72	0.95	0.96	0.83	0.02	0.97	0.90	0.94	0.95	0.95	0.94	0.97	0.96	0.92	0.96	0.92	0.83	0.90
chr7	76978141	76978185	0.97	0.96	0.94	0.96	0.93	0.97	0.90	0.97	0.95	0.96	0.97	0.98	0.99	0.95	0.95	0.95	0.97	0.87	0.95	0.91	0.96	0.77	0.93	0.93	0.96	0.95	0.94	0.11	0.18	0.87	0.91	0.91	0.93	0.97	0.94	1.00	0.96	0.97	0.96
chr7	76986304	76986379	0.78	0.89	0.90	0.82	0.95	0.86	0.83	0.95	0.95	0.94	0.94	0.95	0.93	0.90	0.95	0.95	0.90	0.94	0.94	0.93	0.93	0.79	0.96	0.97	0.22	0.79	0.88	0.92	0.87	0.92	0.93	0.96	0.95	0.95	0.92	0.92	0.87	0.94	0.94
chr7	77293156	77293186	0.87	0.92	0.93	0.85	0.92	0.64	0.86	0.87	0.94	0.96	0.94	0.91	0.95	0.93	0.96	0.98	0.97	0.89	0.79	0.91	0.90	0.74	0.93	0.88	0.85	0.01	0.92	0.89	0.88	0.89	0.96	0.94	0.86	0.83	0.88	0.90	0.86	0.95	0.92
chr7	77672263	77673077	0.97	0.97	0.95	0.96	0.97	0.92	0.93	0.98	0.95	0.96	0.83	0.97	0.97	0.97	0.99	0.97	0.98	0.98	0.97	0.73	0.86	0.73	0.94	0.96	0.97	0.98	0.95	0.84	0.62	0.06	0.82	0.98	0.98	0.96	0.85	0.96	0.96	0.95	0.96
chr7	77686156	77686298	0.97	0.96	0.96	0.97	0.97	0.95	0.95	0.98	0.94	0.97	0.97	0.97	0.98	0.97	0.86	0.98	0.93	0.98	0.94	0.98	0.96	0.92	0.97	0.98	0.98	0.98	0.98	0.97	0.97	0.68	0.98	0.97	0.97	0.98	0.23	0.96	0.87	0.96	0.94
chr7	77783932	77784150	0.96	0.96	0.94	0.94	0.94	0.94	0.93	0.96	0.94	0.96	0.96	0.97	0.98	0.98	0.96	0.97	0.97	0.97	0.96	0.98	0.98	0.87	0.97	0.98	0.97	0.98	0.97	0.92	0.97	0.96	0.94	0.97	0.97	0.97	0.96	0.98	0.97	0.03	0.26
chr7	77906724	77907365	0.95	0.95	0.64	0.92	0.93	0.95	0.90	0.97	0.95	0.96	0.96	0.97	0.97	0.97	0.93	0.96	0.95	0.80	0.54	0.97	0.96	0.80	0.96	0.98	0.95	0.97	0.14	0.94	0.96	0.96	0.97	0.95	0.98	0.98	0.96	0.96	0.96	0.96	0.97
chr7	77915462	77916041	0.93	0.91	0.93	0.92	0.96	0.92	0.84	0.96	0.86	0.94	0.95	0.97	0.97	0.94	0.61	0.13	0.59	0.90	0.96	0.86	0.96	0.81	0.97	0.97	0.97	0.98	0.98	0.93	0.93	0.95	0.97	0.90	0.98	0.98	0.97	0.97	0.95	0.96	0.96
chr7	77955620	77956278	0.94	0.93	0.90	0.89	0.93	0.81	0.88	0.93	0.95	0.96	0.88	0.96	0.96	0.79	0.95	0.93	0.93	0.96	0.95	0.94	0.90	0.66	0.95	0.96	0.96	0.97	0.95	0.89	0.94	0.95	0.96	0.96	0.96	0.96	0.81	0.97	0.91	0.86	0.12
chr7	79426024	79426359	0.97	0.95	0.84	0.93	0.93	0.94	0.92	0.99	0.93	0.07	0.91	0.97	0.95	0.85	0.97	0.95	0.98	0.97	0.96	0.92	0.77	0.73	0.94	0.96	0.96	0.94	0.97	0.93	0.95	0.95	0.95	0.95	0.96	0.97	0.97	0.93	0.95	0.95	0.96
chr7	79640316	79640529	0.93	0.93	0.86	0.82	0.81	0.88	0.85	0.97	0.73	0.95	0.96	0.89	0.87	0.62	0.06	0.64	0.82	0.71	0.93	0.98	0.94	0.52	0.85	0.88	0.93	0.91	0.86	0.73	0.69	0.77	0.91	0.92	0.97	0.97	0.83	0.98	0.95	0.96	0.96
chr7	80211000	80211069	0.96	0.92	0.88	0.95	0.58	0.93	0.91	0.98	0.97	0.92	0.91	0.95	0.97	0.90	0.61	0.87	0.13	0.93	0.90	0.98	0.85	0.77	0.84	0.80	0.95	0.96	0.93	0.92	0.96	0.91	0.93	0.96	0.98	0.97	0.49	0.97	0.94	0.96	0.96
chr7	80282475	80282520	0.83	0.95	0.82	0.88	0.52	0.86	0.87	0.97	0.58	0.95	0.95	0.98	0.96	0.88	0.14	0.67	0.25	0.85	0.97	0.96	0.93	0.61	0.89	0.95	0.96	0.96	0.89	0.90	0.96	0.92	0.96	0.96	0.98	0.95	0.96	0.94	0.93	0.95	0.91
chr7	80515049	80515235	0.90	0.95	0.79	0.92	0.91	0.89	0.87	0.98	0.77	0.94	0.97	0.95	0.98	0.94	0.97	0.95	0.96	0.96	0.97	0.98	0.96	0.79	0.78	0.85	0.95	0.90	0.77	0.11	0.88	0.94	0.88	0.73	0.30	0.71	0.67	0.92	0.97	0.95	0.97
chr7	80920556	80920590	0.95	0.93	0.76	0.95	0.89	0.90	0.97	0.92	0.94	0.95	0.94	0.67	0.95	0.84	0.87	0.91	0.87	0.88	0.99	0.97	0.94	0.70	0.84	0.90	0.94	0.96	0.81	0.91	0.93	0.83	0.23	0.13	0.79	0.96	0.89	0.86	0.94	0.66	0.88
chr7	81208048	81208182	0.72	0.88	0.64	0.05	0.87	0.72	0.35	0.92	0.94	0.62	0.89	0.84	0.96	0.90	0.85	0.85	0.87	0.95	0.87	0.98	0.97	0.61	0.92	0.95	0.95	0.95	0.95	0.93	0.94	0.94	0.97	0.89	0.98	0.96	0.82	0.96	0.93	0.96	0.94
chr7	81752212	81752251	0.90	0.95	0.86	0.91	0.91	0.73	0.92	0.95	0.84	0.96	0.96	0.86	0.60	0.69	0.98	0.97	0.98	0.98	0.94	0.98	0.96	0.64	0.90	0.88	0.72	0.01	0.90	0.85	0.88	0.95	0.74	0.63	0.97	0.97	0.82	0.80	0.84	0.86	0.90
chr7	82956851	82956870	0.82	0.88	0.86	0.05	0.80	0.79	0.53	0.95	0.89	0.90	0.85	0.92	0.97	0.96	0.99	1.00	0.98	0.96	0.96	0.98	0.97	0.69	0.94	0.95	0.95	0.93	0.95	0.80	0.95	0.97	0.97	0.95	0.93	0.85	0.98	0.94	0.96	0.97	0.97
chr7	84034243	84034329	0.97	0.96	0.94	0.91	0.93	0.94	0.88	0.98	0.94	0.96	0.98	0.84	0.94	0.85	0.98	0.98	0.97	0.98	0.98	0.99	0.98	0.63	0.93	0.95	0.95	0.94	0.94	0.95	0.97	0.98	0.95	0.93	0.95	0.98	0.98	0.90	0.06	0.93	0.88
chr7	84148100	84148135	0.97	0.94	0.83	0.92	0.89	0.91	0.74	0.97	0.76	0.93	0.95	0.75	0.95	0.85	0.98	0.98	0.97	0.95	0.93	0.97	0.94	0.60	0.78	0.83	0.93	0.91	0.78	0.92	0.89	0.99	0.95	0.96	0.95	0.97	0.94	0.90	0.03	0.96	0.86
chr7	84148422	84148464	0.96	0.93	0.78	0.92	0.94	0.93	0.86	0.92	0.87	0.93	0.96	0.83	0.94	0.83	0.96	0.98	0.86	0.96	0.94	0.97	0.94	0.57	0.90	0.93	0.95	0.94	0.90	0.92	0.94	0.98	0.93	0.96	0.97	0.98	0.93	0.96	0.06	0.88	0.94
chr7	84800696	84800754	0.96	0.96	0.88	0.94	0.92	0.95	0.84	0.98	0.13	0.95	0.96	0.83	0.95	0.92	0.95	0.95	0.92	0.96	0.96	0.97	0.68	0.60	0.93	0.94	0.94	0.93	0.95	0.97	0.97	0.97	0.91	0.94	0.92	0.99	0.97	0.94	0.97	0.94	0.97
chr7	84813815	84813832	0.92	0.95	0.85	0.91	0.97	0.93	0.79	0.99	0.90	0.95	0.95	0.71	0.91	0.78	0.94	0.90	0.86	0.97	0.95	0.99	0.88	0.54	0.84	0.86	0.92	0.93	0.87	0.78	0.04	0.07	0.82	0.90	0.90	0.97	0.92	0.93	0.94	0.95	0.96
chr7	85130650	85131029	0.93	0.93	0.88	0.93	0.89	0.87	0.90	0.61	0.91	0.95	0.95	0.69	0.95	0.50	0.94	0.94	0.95	0.94	0.84	0.92	0.85	0.58	0.82	0.90	0.93	0.90	0.86	0.85	0.51	0.01	0.62	0.55	0.89	0.93	0.78	0.93	0.91	0.87	0.94
