acc,chr,pos
cg21544818,chr5,780560
cg02674562,chr19,17837854
cg00900231,chr16,50897271
cg04600253,chr16,50897243
cg14563129,chr8,141290188
cg27617132,chr10,134543871
cg20182983,chr12,123470916
cg10201874,chr2,220412606
cg21577007,chr18,55315848
cg16771467,chr18,55315872
cg16184737,chr7,2679971
cg02969343,chr2,11163955
cg00697668,chr14,105617575
cg15914316,chr7,2083197
cg18483265,chr7,2083181
cg02192555,chr8,9952926
cg26880445,chr8,9952965
cg08351911,chr16,88950075
cg10313879,chr1,2100435
cg19754536,chr21,32624274
cg03760035,chr21,32624306
cg00864551,chr7,151506505
cg03445663,chr2,242170236
cg24428851,chr2,242170166
cg09235936,chr2,242170211
cg12894883,chr22,22288473
cg26285749,chr22,22288508
cg01141572,chr4,146682572
cg22617898,chr19,18313388
cg09998451,chr19,18313429
cg13903917,chr12,124904514
cg26593722,chr16,87376314
cg01230254,chr16,87376350
cg11676546,chr8,61765468
cg19525418,chr8,61765432
cg23366979,chr5,6411510
cg14794786,chr7,150815320
cg11115134,chr2,149866805
cg22868225,chr1,2015815
cg27465384,chr16,1435426
cg11515873,chr6,32117401
cg18501647,chr6,32117379
cg11724750,chr6,163558823
cg20392203,chr7,636590
cg27462820,chr7,636583
cg05656763,chr12,133118770
cg20306425,chr17,2599789
cg10479243,chr17,2599823
cg16757605,chr16,70697712
cg19297537,chr10,71142369
cg25104118,chr12,125621344
cg21035402,chr19,36435543
cg26728390,chr8,145777781
cg11688548,chr12,1489532
cg00001687,chr16,89761661
cg01018360,chr16,88689494
cg27125505,chr17,43679177
cg20229025,chr11,971902
cg00071984,chr3,60617504
cg04404310,chr12,132892133
cg27437510,chr7,150817197
cg00850612,chr1,6131676
cg19697584,chr6,158454638
cg10706293,chr17,20920717
cg22078907,chr17,20920756
cg01834160,chr16,70713567
cg02402630,chr16,87738623
cg03051577,chr14,103366987
cg17842912,chr5,139060919
cg03977237,chr5,139060922
cg18401451,chr21,46376494
cg23617848,chr12,131452297
cg03776878,chr12,131452292
cg13504346,chr7,2182182
cg10074347,chr7,2182153
cg08097929,chr16,2159097
cg02009103,chr10,102766386
cg03072616,chr19,18968219
cg02013146,chr16,89452259
cg03484438,chr16,89452237
cg11817453,chr19,8464850
cg22262702,chr20,60638679
cg07706515,chr7,4830907
cg13934553,chr1,6530615
cg09121928,chr16,75271179
cg18653560,chr13,113718453
cg04874343,chr13,113718405
cg02884588,chr19,539155
cg26428731,chr1,35334352
cg04031507,chr1,35334359
cg18403285,chr11,1317034
cg03309978,chr13,113748255
cg22308467,chr12,111800987
cg24428851,chr2,242170166
cg09235936,chr2,242170211
cg15365028,chr2,236442817
cg18592294,chr19,2790475
cg26301689,chr3,142681704
cg18536123,chr17,26694939
cg26453360,chr11,46741373
cg09004691,chr11,46741405
cg03483654,chr11,61102074
cg13309174,chr11,61102045
cg03610629,chr11,611114
cg12888113,chr1,11107048
cg20986726,chr1,11107045
cg08411881,chr7,1963104
cg10571824,chr7,1963144
cg16773043,chr7,1963149
cg19525780,chr14,105964243
cg17124478,chr6,14284182
cg12050054,chr14,105963656
cg25007781,chr14,105963610
cg24153754,chr5,149901187
cg19879265,chr14,105963772
cg11316510,chr17,38510570
cg12190841,chr17,38510610
cg27197524,chr12,133249278
cg16956999,chr12,133249241
cg20361429,chr12,133249308
cg25074170,chr4,187088169
cg14477780,chr4,187088191
cg14864022,chr6,7142610
cg16243359,chr6,7142578
cg21178851,chr6,160500620
cg14864022,chr6,7142610
cg09866303,chr6,7142638
cg16243359,chr6,7142578
cg08411881,chr7,1963104
cg10571824,chr7,1963144
cg16773043,chr7,1963149
cg01595997,chr6,31915184
cg12253469,chr22,37420454
cg18218112,chr7,1748639
cg17549927,chr7,1748615
cg13502592,chr7,1748681
cg20718434,chr7,1748597
cg03550864,chr16,87970376
cg05640992,chr16,87970367
cg01453157,chr17,1639375
cg14462307,chr5,179267556
cg13308350,chr7,158673979
cg08767743,chr7,158673942
cg25806370,chr19,2790585
cg20771846,chr17,1372516
cg08411881,chr7,1963104
cg10571824,chr7,1963144
cg16773043,chr7,1963149
cg21380181,chr4,1198278
cg18406106,chr4,1198308
cg24813613,chr7,1882135
cg03000485,chr8,144973638
cg10004976,chr21,46880279
cg10095533,chr16,88565080
cg24915751,chr6,170561236
cg25900150,chr8,144601851
cg00783706,chr8,144601883
cg02744699,chr17,80197898
cg26495393,chr16,31473952
cg14864022,chr6,7142610
cg09866303,chr6,7142638
cg00409636,chr2,75720541
cg02078517,chr2,75720511
cg26573923,chr16,87825195
cg27197524,chr12,133249278
cg20361429,chr12,133249308
cg25009258,chr1,20480748
cg03550864,chr16,87970376
cg05640992,chr16,87970367
cg07780694,chr2,238990408
cg17400609,chr11,68154098
cg02212698,chr14,89628141
cg21898844,chr14,89628169
cg22658846,chr8,2019760
cg14083603,chr20,62366419
cg25934700,chr22,50644755
cg18557212,chr8,29344583
cg22292713,chr8,29344567
cg05973488,chr8,29344599
cg03498175,chr4,185724569
cg20315995,chr12,7280971
cg12074585,chr12,7280958
cg14672128,chr12,7280912
cg10317145,chr2,44065680
cg20926720,chr2,44065725
cg00459909,chr2,44065720
cg26042618,chr20,56227286
cg25074170,chr4,187088169
cg14477780,chr4,187088191
cg01142668,chr16,2086846
cg11988476,chr21,46368090
cg05670717,chr21,46368052
cg27197524,chr12,133249278
cg16956999,chr12,133249241
cg15578948,chr1,1689012
cg25031205,chr1,1688976
cg18831841,chr14,100793638
cg18659483,chr22,41630982
cg20315995,chr12,7280971
cg12074585,chr12,7280958
cg00446003,chr19,2135687
cg15470261,chr19,1698699
cg26896748,chr11,2861064
cg05533326,chr16,29128686
cg05484985,chr16,29128735
cg02470440,chr7,157854772
cg14415956,chr1,221737032
cg12850546,chr22,42539477
cg09511662,chr6,160500971
cg18024037,chr21,47575504
cg09436823,chr21,47575498
cg25322086,chr21,47575547
cg26453360,chr11,46741373
cg09004691,chr11,46741405
cg12205822,chr12,2613941
cg24043604,chr12,2613948
cg02140020,chr12,2613914
cg00590251,chr2,119980583
cg13733923,chr19,4537901
cg10846328,chr2,127818131
cg13293246,chr2,127818101
cg23669276,chr2,241815194
cg22989407,chr21,44590650
cg10195415,chr17,73887371
cg09824255,chr5,140014002
cg26226487,chr4,80329486
cg15063695,chr4,80329483
cg00177468,chr4,80329447
cg18493326,chr4,80329481
cg24461337,chr1,167882440
cg20356136,chr4,7802238
cg09324735,chr11,1327106
cg01551729,chr5,1099476
cg21798060,chr6,31915010
cg13992493,chr6,169092333
cg08123673,chr6,169092358
cg06613817,chr1,119910670
cg25319564,chr13,114214573
cg24075745,chr2,241827864
cg15762348,chr11,66458829
cg00874225,chr11,66458784
cg00639517,chr10,131505762
cg03748042,chr10,131505789
cg26310429,chr17,71024449
cg07477867,chr16,71604018
cg16559361,chr16,88543440
cg26884787,chr16,88543447
cg17165158,chr1,2182612
cg02963229,chr11,126198043
cg23933606,chr19,4944005
cg23246666,chr2,236672684
cg08626004,chr19,2513687
cg09251197,chr16,30000254
cg06717750,chr16,667157
cg27060386,chr16,667188
cg14304073,chr14,91691190
cg19873420,chr14,91691179
cg12656653,chr10,13771427
cg23873415,chr10,13771465
cg13473894,chr10,13771383
cg02667487,chr16,67920036
cg13663170,chr4,1976361
cg04320956,chr16,69143512
cg17248540,chr16,69143500
cg16434156,chr14,94497084
cg12656653,chr10,13771427
cg13473894,chr10,13771383
cg19800026,chr5,14492945
cg20293609,chr1,86048540
cg17499345,chr1,86048585
cg21425003,chr3,195599105
cg04588969,chr20,36767986
cg16996571,chr14,91691129
cg19873420,chr14,91691179
cg11761622,chr6,25726956
cg07077277,chr6,25726912
cg25090472,chr6,25726953
cg10093738,chr6,25726947
cg12656653,chr10,13771427
cg23873415,chr10,13771465
cg09965668,chr4,1977395
cg11761622,chr6,25726956
cg07077277,chr6,25726912
cg25090472,chr6,25726953
cg10093738,chr6,25726947
cg05544715,chr2,1426301
cg07651316,chr16,3641320
cg19819654,chr19,10370550
cg02654411,chr16,1652552
cg17907628,chr7,2473529
cg14157917,chr11,2965816
cg12391964,chr1,1986275
cg06013113,chr16,678127
cg13985767,chr7,2770904
cg05858612,chr6,10617799
cg11314310,chr10,1120831
cg27201679,chr10,1120794
cg27444290,chr11,2356831
cg15357078,chr7,151082220
cg04368808,chr7,151082230
cg13906874,chr11,130089912
cg21193639,chr11,2349510
cg23267171,chr11,2349553
cg04719634,chr5,73872294
cg07351059,chr16,29999179
cg05053403,chr12,133120676
cg18999185,chr4,8386198
cg08206079,chr4,8386188
cg19358202,chr1,41486102
cg18179964,chr4,2933016
cg07753939,chr16,2374515
cg16463165,chr16,2374474
cg21384021,chr17,79952367
cg23421509,chr2,8978201
cg16333269,chr2,8978225
cg01854803,chr12,132281827
cg17589319,chr1,43530194
cg20800039,chr15,58891233
cg08705647,chr5,132608124
cg20553577,chr13,111128071
cg21005369,chr13,111128054
cg24371954,chr13,111128102
cg15277378,chr7,5272208
cg18553732,chr11,67844184
cg17969853,chr6,108615613
cg02952918,chr12,120173011
cg14578247,chr12,120173057
cg20364187,chr16,3139060
cg00794055,chr16,2544909
cg13377965,chr1,21844799
cg24465224,chr8,144984599
cg21158664,chr7,159870
cg03347739,chr6,53787668
cg12471171,chr11,75898203
cg13091717,chr11,75898195
cg22770294,chr4,3308933
cg00667841,chr4,3308884
cg13877423,chr7,5521770
cg24745816,chr2,217472042
cg13474004,chr8,1783980
cg21880624,chr21,40194678
cg01421021,chr1,10719929
cg07100595,chr3,56503840
cg27273946,chr2,232113244
cg17212304,chr2,234394541
cg27568307,chr6,10617551
cg25034766,chr14,75747332
cg00499201,chr7,152600590
cg14011077,chr9,138362327
cg13850063,chr9,138362321
cg22389121,chr15,80217380
cg07890882,chr8,232941
cg04636406,chr12,6993009
cg14871584,chr12,6993046
cg02730714,chr16,69143775
cg08713722,chr1,38942976
cg07237653,chr8,28950303
cg20644425,chr19,54290913
cg05882315,chr19,54290905
cg24823137,chr19,54290902
cg05574053,chr16,85517371
cg06081580,chr16,85517323
cg06780216,chr16,2374397
cg19552441,chr22,18275800
cg18594033,chr10,112524504
cg06874891,chr10,112524550
cg04250681,chr14,71949117
cg09369818,chr7,100225006
cg05937392,chr2,18736132
cg02150207,chr13,113419720
cg04334751,chr7,129778936
cg07356283,chr10,135030513
cg23709617,chr10,135030554
cg16371080,chr4,3309069
cg05574053,chr16,85517371
cg06081580,chr16,85517323
cg26945748,chr13,113400391
cg02592525,chr13,25740027
cg05552184,chr17,71548685
cg09596707,chr12,66889730
cg18661550,chr22,29441760
cg05647431,chr2,241971306
cg23060465,chr8,141625545
cg08557188,chr13,113420371
cg02622601,chr16,85537527
cg22346429,chr12,132504721
cg05318705,chr16,85537610
cg08604785,chr4,899970
cg14879397,chr4,899984
cg25484712,chr7,150828561
cg16419361,chr7,150828577
cg26315617,chr7,3991014
cg14431986,chr7,3991031
cg01694276,chr14,105247329
cg14406074,chr9,139818362
cg16402758,chr16,30958190
cg07281377,chr16,1113891
cg06173481,chr1,153658650
cg22406334,chr2,9788946
cg12068463,chr12,132505658
cg08714895,chr1,17996919
cg16222790,chr8,144521374
cg02247300,chr8,144521435
cg09890746,chr8,144521404
cg12563935,chr17,63163128
cg11777611,chr17,63163163
cg26350803,chr13,113654392
cg21351483,chr8,140950027
cg20749005,chr8,140950007
cg16927379,chr8,140950075
cg25690202,chr19,38684328
cg26962002,chr19,54963333
cg02936752,chr19,54963326
cg20631628,chr19,54963341
cg24292487,chr19,54963304
cg08468187,chr19,54963323
cg21449445,chr8,144546357
cg26180191,chr7,3991335
cg16950088,chr4,899775
cg11363615,chr8,41507621
cg24847996,chr12,123340818
cg02299195,chr11,48185069
cg21644334,chr1,110168049
cg25772143,chr1,110168021
cg01288350,chr16,2136783
cg04262392,chr16,2136746
cg10434344,chr17,600550
cg02954676,chr17,600586
cg06338697,chr10,34587539
cg19667082,chr22,50898441
cg14455541,chr20,49203350
cg07992519,chr17,926372
cg16222790,chr8,144521374
cg09890746,chr8,144521404
cg15806038,chr2,3601756
cg01520297,chr10,134456336
cg27187669,chr1,16058427
cg21865157,chr1,16058422
cg23401459,chr17,1027840
cg26962002,chr19,54963333
cg02936752,chr19,54963326
cg20631628,chr19,54963341
cg24292487,chr19,54963304
cg08468187,chr19,54963323
cg03955375,chr8,22477237
cg05418938,chr8,22477283
cg02247300,chr8,144521435
cg09890746,chr8,144521404
cg17517442,chr8,144521470
cg26058508,chr2,3425687
cg00352560,chr1,45106266
cg05520500,chr5,176004569
cg13764850,chr9,94499729
cg19528797,chr12,117468110
cg10827094,chr12,117468061
cg24136740,chr10,415418
cg00878516,chr19,35842853
cg09491897,chr17,78935269
cg07964113,chr17,78935289
cg03025986,chr2,3292757
cg00553527,chr16,89763816
cg21664614,chr13,111277611
cg10011015,chr15,28473421
cg02365967,chr15,28473380
cg26315617,chr7,3991014
cg14431986,chr7,3991031
cg14060898,chr9,97939026
cg04337538,chr2,16190816
cg22006392,chr17,927457
cg00961127,chr10,526813
cg25073705,chr11,1008290
cg26962002,chr19,54963333
cg02936752,chr19,54963326
cg20631628,chr19,54963341
cg24292487,chr19,54963304
cg08468187,chr19,54963323
cg19147428,chr4,184922646
cg03445663,chr2,242170236
cg24428851,chr2,242170166
cg09235936,chr2,242170211
cg21220614,chr22,43266108
cg19944840,chr14,101531905
cg21878393,chr14,101531947
cg25122402,chr14,101531901
cg14007694,chr14,101531857
cg22977139,chr14,101531867
cg09250149,chr16,85684353
cg18090970,chr11,11409294
cg20253172,chr1,3107290
cg10039163,chr8,144593087
cg06554228,chr8,144593057
cg24428851,chr2,242170166
cg09235936,chr2,242170211
cg00894697,chr1,20826246
cg08533865,chr17,77084592
cg23836168,chr17,77084618
cg10039163,chr8,144593087
cg06554228,chr8,144593057
cg03704006,chr16,88994295
cg25971548,chr19,35843132
cg27349129,chr19,5080888
cg06903658,chr7,127532361
cg04646987,chr5,14406732
cg00815484,chr7,1878297
cg18074403,chr10,405362
cg05970547,chr4,190661634
cg15294341,chr21,48072745
cg26967566,chr16,85743863
cg04833819,chr17,927551
cg17285931,chr2,240205408
cg05676341,chr10,135206831
cg03173975,chr10,135206782
cg17603288,chr5,14405747
cg13857569,chr11,75114506
cg16029256,chr11,75114523
cg20781216,chr8,144546287
cg12352896,chr18,77271034
cg03004860,chr16,85684468
cg10024484,chr20,20435885
cg20168823,chr18,34916738
cg10407177,chr18,34916713
cg21235108,chr9,132638251
cg00144414,chr16,89203153
cg19242173,chr17,208700
cg19780308,chr4,140754450
cg14102880,chr17,915634
cg08015702,chr16,12096947
cg03412557,chr16,12096923
cg22276763,chr7,97800895
cg00073713,chr7,97800932
cg09491897,chr17,78935269
cg07964113,chr17,78935289
cg06535849,chr16,81925084
cg01376763,chr16,81925132
cg22795216,chr1,47078649
cg10663408,chr7,130021651
cg25492363,chr11,57319872
cg23571839,chr11,1431343
cg21292909,chr19,50059937
cg04355077,chr19,50059946
cg01342411,chr16,75263551
cg17902007,chr13,101184847
cg25060632,chr22,46683277
cg01417692,chr1,47078581
cg22884541,chr7,97841864
cg05526731,chr17,185263
cg03379477,chr17,185227
cg08182975,chr2,7164527
cg05349077,chr16,630159
cg00473624,chr11,62139710
cg24870688,chr6,168399841
cg02964172,chr6,10599459
cg04020211,chr5,179763432
cg05749855,chr16,89472771
cg22424284,chr1,118166402
cg13830506,chr2,27498285
cg20128772,chr2,27498295
cg16964535,chr2,27498334
cg21099419,chr7,97844473
cg02403239,chr16,1252140
cg21292909,chr19,50059937
cg04355077,chr19,50059946
cg09357140,chr16,332745
cg27392802,chr16,332705
cg06314184,chr7,4876143
cg01432945,chr7,30946639
cg11903177,chr17,17379358
cg08561825,chr11,64333366
cg25211622,chr11,794443
cg08065122,chr11,794433
cg17806437,chr15,42211581
cg00132509,chr6,3329936
cg08546278,chr6,3329904
cg02719427,chr11,2151725
cg26913576,chr11,2151698
cg09503234,chr11,2151721
cg18456140,chr11,67810268
cg02387701,chr11,67810303
cg26921533,chr11,67810300
cg11410726,chr11,69625409
cg08684959,chr11,70031709
cg23190190,chr11,70031725
cg20559403,chr10,134940595
cg05294276,chr10,112618918
cg16334004,chr10,134722168
cg24372485,chr19,2078331
cg13114125,chr14,105738426
cg12149986,chr19,50059027
cg09582314,chr5,176295891
cg03679715,chr5,176295869
cg18326819,chr21,46801257
cg20699463,chr2,23785143
cg26807107,chr16,25228603
cg05186188,chr16,25228569
cg27309229,chr22,49085091
cg22548831,chr19,398562
cg03117053,chr19,34263644
cg09499844,chr8,129045722
cg02719427,chr11,2151725
cg26913576,chr11,2151698
cg09503234,chr11,2151721
cg23508264,chr11,62415024
cg05012672,chr19,3189830
cg25732961,chr17,7755877
cg20585358,chr2,98354223
cg15679219,chr2,98354261
cg08478121,chr16,88545571
cg06582663,chr17,79043264
cg26134646,chr10,73569677
cg09414987,chr19,392121
cg08056755,chr16,1116397
cg19791043,chr16,1116361
cg27324804,chr7,101509161
cg06569421,chr7,101509114
cg11946583,chr7,75674098
cg05305413,chr1,22327119
cg15629893,chr1,22327131
cg00203347,chr12,108603943
cg03863756,chr21,46859983
cg26962002,chr19,54963333
cg02936752,chr19,54963326
cg20631628,chr19,54963341
cg24292487,chr19,54963304
cg08468187,chr19,54963323
cg06168166,chr11,47372949
cg10354134,chr11,47372960
cg27594095,chr6,31095276
cg12667031,chr1,169878852
cg27219874,chr16,67696095
cg04788956,chr16,67696138
cg00318436,chr16,67696181
cg05757474,chr11,63894504
cg18749563,chr17,77924371
cg07737063,chr11,1486341
cg05369268,chr19,18092781
cg02579469,chr5,1378350
cg24838949,chr7,155897436
cg02688393,chr13,111109497
cg14229207,chr9,135929747
cg11867552,chr7,50801000
cg00228281,chr7,50800963
cg01270038,chr6,36343705
cg14905600,chr10,134226361
cg24090529,chr7,97844910
cg23265009,chr7,97844947
cg19866325,chr1,47078752
cg12107530,chr10,133806858
cg04030444,chr6,170581971
cg27276079,chr15,42211520
cg04489066,chr15,42211509
cg00049868,chr2,11245407
cg19246065,chr2,11245457
cg25342872,chr17,79175132
cg20458433,chr17,71463069
cg05242494,chr16,88575349
cg14570652,chr9,139393736
cg19372975,chr2,242212901
cg02201132,chr2,242212884
cg20333001,chr2,242212896
cg24902995,chr7,922165
cg09800974,chr5,178688272
cg13398440,chr5,178688308
cg07397481,chr16,81927366
cg07124126,chr16,81927346
cg17019070,chr10,73466639
cg22672282,chr19,44222974
cg04834608,chr16,3706634
cg13071306,chr1,6314113
cg06875598,chr22,49297922
cg13766520,chr22,49297880
cg01119718,chr10,134567309
cg16041156,chr10,134567277
cg24309040,chr12,111664600
cg05979433,chr12,111664628
cg27650540,chr12,111664582
cg01191815,chr15,63084959
cg03289548,chr10,114580989
cg12829687,chr10,114581004
cg03460534,chr11,63839528
cg09705456,chr11,63839479
cg27456707,chr11,63839511
cg03289548,chr10,114580989
cg12829687,chr10,114581004
cg01795199,chr4,1808807
cg09807446,chr16,1171603
cg24309040,chr12,111664600
cg05979433,chr12,111664628
cg27650540,chr12,111664582
cg22191277,chr19,33870347
cg24408776,chr1,203098067
cg05803596,chr1,203098085
cg06403317,chr10,114877652
cg07591090,chr10,114877616
cg21905990,chr12,129429812
cg06403317,chr10,114877652
cg07591090,chr10,114877616
cg12997579,chr4,1801063
cg10019392,chr16,87934324
cg05184882,chr17,55509593
cg13441142,chr10,134499734
cg02541125,chr10,134499752
cg06366833,chr4,183710473
cg20249882,chr4,1364046
cg08216584,chr4,72056209
cg20253172,chr1,3107290
cg04127867,chr7,156781786
cg12557626,chr13,113977332
cg10870587,chr10,95249627
cg01699430,chr12,111484977
cg17304276,chr12,111485005
cg06139099,chr10,134499505
cg00458454,chr10,134499528
cg09800974,chr5,178688272
cg13398440,chr5,178688308
cg20099968,chr4,1364147
cg27240402,chr4,1364170
cg01196123,chr12,27414167
cg21569714,chr5,153798362
cg25439758,chr11,67817606
cg21245492,chr15,99250440
cg02329386,chr2,70055719
cg00487989,chr16,89688244
cg14687118,chr10,126205766
cg02208891,chr10,126205741
cg24789587,chr19,990235
cg13517866,chr6,168970787
cg24652281,chr6,168970774
cg26912251,chr6,168970824
cg25544164,chr19,5824159
cg13361749,chr19,5824196
cg10196001,chr14,96750614
cg13441142,chr10,134499734
cg02541125,chr10,134499752
cg00820740,chr10,60274755
cg04742135,chr4,1800154
cg02350535,chr4,1800191
cg15934634,chr11,68920095
cg03108697,chr11,9732066
cg15982595,chr13,113301180
cg16887420,chr6,131548063
cg03202545,chr7,139359312
cg10628201,chr22,21977597
cg07178278,chr16,73266047
cg27637873,chr8,102804678
cg15010213,chr20,61150489
cg16226106,chr20,61150516
cg24925907,chr11,33715619
cg18465245,chr3,30737566
cg00788354,chr6,168199725
cg02070077,chr6,168199753
cg19706803,chr1,3126033
cg22677475,chr7,4187852
cg00759707,chr12,110788669
cg06721601,chr7,101762633
cg06651505,chr5,166802425
cg16245111,chr14,96750514
cg07054904,chr14,96750522
cg09168939,chr1,164652019
