acc,chr,pos
cg06161317,chr16,88532117
cg20392203,chr7,596953
cg27462820,chr7,596946
cg19453893,chr5,16794731
cg11203538,chr5,16794688
cg05527091,chr1,1110944
cg26275858,chr10,129896425
cg20800606,chr10,129896411
cg24954453,chr5,780434
cg21544818,chr5,780445
cg02674562,chr19,17727045
cg00900231,chr16,50863360
cg04600253,chr16,50863332
cg14563129,chr8,140280089
cg27617132,chr10,132730367
cg20182983,chr12,122986369
cg10201874,chr2,219547884
cg21577007,chr18,57648616
cg16771467,chr18,57648640
cg16184737,chr7,2640337
cg02969343,chr2,11023829
cg00697668,chr14,105151238
cg15914316,chr7,2043562
cg18483265,chr7,2043546
cg02192555,chr8,10095416
cg26880445,chr8,10095455
cg08351911,chr16,88883667
cg10313879,chr1,2168996
cg19754536,chr21,31251958
cg03760035,chr21,31251990
cg00864551,chr7,151809419
cg03445663,chr2,241230821
cg24428851,chr2,241230751
cg09235936,chr2,241230796
cg12894883,chr22,21934101
cg26285749,chr22,21934136
cg01141572,chr4,145761420
cg22617898,chr19,18202578
cg09998451,chr19,18202619
cg13903917,chr12,124419968
cg26593722,chr16,87342708
cg01230254,chr16,87342744
cg11676546,chr8,60852909
cg19525418,chr8,60852873
cg23366979,chr5,6411397
cg14794786,chr7,151118233
cg11115134,chr2,149010291
cg22868225,chr1,2084376
cg27465384,chr16,1385425
cg11515873,chr6,32149624
cg18501647,chr6,32149602
cg11724750,chr6,163137791
cg20392203,chr7,596953
cg27462820,chr7,596946
cg05656763,chr12,132542184
cg20306425,chr17,2696495
cg10479243,chr17,2696529
cg16757605,chr16,70663809
cg19297537,chr10,69382613
cg25104118,chr12,125136798
cg21035402,chr19,35944641
cg26728390,chr8,144552397
cg11688548,chr12,1380366
cg00001687,chr16,89695253
cg01018360,chr16,88623086
cg27125505,chr17,45601811
cg20229025,chr11,971902
cg00071984,chr3,60631771
cg04404310,chr12,132315547
cg27437510,chr7,151120110
cg00850612,chr1,6071616
cg19697584,chr6,158033606
cg10706293,chr17,21017404
cg22078907,chr17,21017443
cg01834160,chr16,70679664
cg02402630,chr16,87705017
cg03051577,chr14,102900650
cg17842912,chr5,139681334
cg03977237,chr5,139681337
cg18401451,chr21,44956579
cg23617848,chr12,130967752
cg03776878,chr12,130967747
cg13504346,chr7,2142547
cg10074347,chr7,2142518
cg08097929,chr16,2109096
cg02009103,chr10,101006629
cg03072616,chr19,18857410
cg02013146,chr16,89385851
cg03484438,chr16,89385829
cg11817453,chr19,8399966
cg22262702,chr20,62063623
cg07706515,chr7,4791276
cg13934553,chr1,6470555
cg09121928,chr16,75237281
cg18653560,chr13,113064139
cg04874343,chr13,113064091
cg02884588,chr19,539155
cg26428731,chr1,34868751
cg04031507,chr1,34868758
cg18403285,chr11,1295804
cg03309978,chr13,113093941
cg22308467,chr12,111363183
cg24428851,chr2,241230751
cg09235936,chr2,241230796
cg15365028,chr2,235534173
cg18592294,chr19,2790477
cg26301689,chr3,142962862
cg18536123,chr17,28367918
cg26453360,chr11,46719823
cg09004691,chr11,46719855
cg03483654,chr11,61334602
cg13309174,chr11,61334573
cg03610629,chr11,611114
cg12888113,chr1,11046991
cg20986726,chr1,11046988
cg08411881,chr7,1923468
cg10571824,chr7,1923508
cg16773043,chr7,1923513
cg19525780,chr14,105497906
cg17124478,chr6,14283951
cg12050054,chr14,105497319
cg25007781,chr14,105497273
cg24153754,chr5,150521625
cg19879265,chr14,105497435
cg11316510,chr17,40354318
cg12190841,chr17,40354358
cg27197524,chr12,132672692
cg16956999,chr12,132672655
cg20361429,chr12,132672722
cg25074170,chr4,186167015
cg14477780,chr4,186167037
cg14864022,chr6,7142377
cg16243359,chr6,7142345
cg21178851,chr6,160079588
cg14864022,chr6,7142377
cg09866303,chr6,7142405
cg16243359,chr6,7142345
cg08411881,chr7,1923468
cg10571824,chr7,1923508
cg16773043,chr7,1923513
cg01595997,chr6,31947407
cg12253469,chr22,37024413
cg18218112,chr7,1709003
cg17549927,chr7,1708979
cg13502592,chr7,1709045
cg20718434,chr7,1708961
cg03550864,chr16,87936770
cg05640992,chr16,87936761
cg01453157,chr17,1736081
cg14462307,chr5,179840556
cg13308350,chr7,158881288
cg08767743,chr7,158881251
cg25806370,chr19,2790587
cg20771846,chr17,1469222
cg08411881,chr7,1923468
cg10571824,chr7,1923508
cg16773043,chr7,1923513
cg21380181,chr4,1204490
cg18406106,chr4,1204520
cg24813613,chr7,1842499
cg03000485,chr8,143899470
cg10004976,chr21,45460365
cg10095533,chr16,88498672
cg24915751,chr6,170252148
cg25900150,chr8,143519681
cg00783706,chr8,143519713
cg02744699,chr17,82240022
cg26495393,chr16,31462631
cg14864022,chr6,7142377
cg09866303,chr6,7142405
cg00409636,chr2,75493415
cg02078517,chr2,75493385
cg26573923,chr16,87791589
cg27197524,chr12,132672692
cg20361429,chr12,132672722
cg25009258,chr1,20154255
cg03550864,chr16,87936770
cg05640992,chr16,87936761
cg07780694,chr2,238081767
cg17400609,chr11,68386630
cg02212698,chr14,89161797
cg21898844,chr14,89161825
cg22658846,chr8,2071641
cg14083603,chr20,63735067
cg25934700,chr22,50206326
cg18557212,chr8,29487066
cg22292713,chr8,29487050
cg05973488,chr8,29487082
cg03498175,chr4,184803415
cg20315995,chr12,7128375
cg12074585,chr12,7128362
cg14672128,chr12,7128316
cg10317145,chr2,43838541
cg20926720,chr2,43838586
cg00459909,chr2,43838581
cg26042618,chr20,57652230
cg25074170,chr4,186167015
cg14477780,chr4,186167037
cg01142668,chr16,2036845
cg11988476,chr21,44948175
cg05670717,chr21,44948137
cg27197524,chr12,132672692
cg16956999,chr12,132672655
cg15578948,chr1,1757573
cg25031205,chr1,1757537
cg18831841,chr14,100327301
cg18659483,chr22,41234978
cg20315995,chr12,7128375
cg12074585,chr12,7128362
cg00446003,chr19,2135688
cg15470261,chr19,1698700
cg26896748,chr11,2839834
cg05533326,chr16,29117365
cg05484985,chr16,29117414
cg02470440,chr7,158062080
cg14415956,chr1,221563690
cg12850546,chr22,42143476
cg09511662,chr6,160079939
cg18024037,chr21,46155590
cg09436823,chr21,46155584
cg25322086,chr21,46155633
cg26453360,chr11,46719823
cg09004691,chr11,46719855
cg12205822,chr12,2504775
cg24043604,chr12,2504782
cg02140020,chr12,2504748
cg00590251,chr2,119223007
cg13733923,chr19,4537889
cg10846328,chr2,127060555
cg13293246,chr2,127060525
cg23669276,chr2,240875777
cg22989407,chr21,43170540
cg10195415,chr17,75891290
cg09824255,chr5,140634417
cg26226487,chr4,79408332
cg15063695,chr4,79408329
cg00177468,chr4,79408293
cg18493326,chr4,79408327
cg24461337,chr1,167913202
cg20356136,chr4,7800511
cg09324735,chr11,1305876
cg01551729,chr5,1099361
cg21798060,chr6,31947233
cg13992493,chr6,168692219
cg08123673,chr6,168692244
cg06613817,chr1,119368047
cg25319564,chr13,113560258
cg24075745,chr2,240888447
cg15762348,chr11,66691358
cg00874225,chr11,66691313
cg00639517,chr10,129707498
cg03748042,chr10,129707525
cg26310429,chr17,73028310
cg07477867,chr16,71570115
cg16559361,chr16,88477032
cg26884787,chr16,88477039
cg17165158,chr1,2251173
cg02963229,chr11,126328148
cg23933606,chr19,4943993
cg23246666,chr2,235764040
cg08626004,chr19,2513689
cg09251197,chr16,29988933
cg06717750,chr16,617157
cg27060386,chr16,617188
cg14304073,chr14,91224846
cg19873420,chr14,91224835
cg12656653,chr10,13729427
cg23873415,chr10,13729465
cg13473894,chr10,13729383
cg02667487,chr16,67886133
cg13663170,chr4,1974634
cg04320956,chr16,69109609
cg17248540,chr16,69109597
cg16434156,chr14,94030738
cg12656653,chr10,13729427
cg13473894,chr10,13729383
cg19800026,chr5,14492836
cg20293609,chr1,85582857
cg17499345,chr1,85582902
cg21425003,chr3,195872234
cg04588969,chr20,38139584
cg16996571,chr14,91224785
cg19873420,chr14,91224835
cg11761622,chr6,25726728
cg07077277,chr6,25726684
cg25090472,chr6,25726725
cg10093738,chr6,25726719
cg12656653,chr10,13729427
cg23873415,chr10,13729465
cg09965668,chr4,1975668
cg11761622,chr6,25726728
cg07077277,chr6,25726684
cg25090472,chr6,25726725
cg10093738,chr6,25726719
cg05544715,chr2,1422529
cg07651316,chr16,3591319
cg19819654,chr19,10259874
cg02654411,chr16,1602551
cg17907628,chr7,2433894
cg14157917,chr11,2944586
cg12391964,chr1,2054836
cg06013113,chr16,628127
cg13985767,chr7,2731270
cg05858612,chr6,10617566
cg11314310,chr10,1074891
cg27201679,chr10,1074854
cg27444290,chr11,2335601
cg15357078,chr7,151385134
cg04368808,chr7,151385144
cg13906874,chr11,130220017
cg21193639,chr11,2328280
cg23267171,chr11,2328323
cg04719634,chr5,74576469
cg07351059,chr16,29987858
cg05053403,chr12,132544090
cg18999185,chr4,8384471
cg08206079,chr4,8384461
cg19358202,chr1,41020430
cg18179964,chr4,2931289
cg07753939,chr16,2324514
cg16463165,chr16,2324473
cg21384021,chr17,81994491
cg23421509,chr2,8838071
cg16333269,chr2,8838095
cg01854803,chr12,131797282
cg17589319,chr1,43064523
cg20800039,chr15,58599034
cg08705647,chr5,133272432
cg20553577,chr13,110475724
cg21005369,chr13,110475707
cg24371954,chr13,110475755
cg15277378,chr7,5232577
cg18553732,chr11,68076717
cg17969853,chr6,108294409
cg02952918,chr12,119735206
cg14578247,chr12,119735252
cg20364187,chr16,3089059
cg00794055,chr16,2494908
cg13377965,chr1,21518306
cg24465224,chr8,143910431
cg21158664,chr7,159870
cg03347739,chr6,53922870
cg12471171,chr11,76187159
cg13091717,chr11,76187151
cg22770294,chr4,3307206
cg00667841,chr4,3307157
cg13877423,chr7,5482139
cg24745816,chr2,216607319
cg13474004,chr8,1835814
cg21880624,chr21,38822754
cg01421021,chr1,10659872
cg07100595,chr3,56469812
cg27273946,chr2,231248531
cg17212304,chr2,233485895
cg27568307,chr6,10617318
cg25034766,chr14,75280629
cg00499201,chr7,152903505
cg14011077,chr9,135470481
cg13850063,chr9,135470475
cg22389121,chr15,79925038
cg07890882,chr8,282941
cg04636406,chr12,6883845
cg14871584,chr12,6883882
cg02730714,chr16,69109872
cg08713722,chr1,38477304
cg07237653,chr8,29092786
cg20644425,chr19,53787659
cg05882315,chr19,53787651
cg24823137,chr19,53787648
cg05574053,chr16,85483765
cg06081580,chr16,85483717
cg06780216,chr16,2324396
cg19552441,chr22,17793034
cg18594033,chr10,110764746
cg06874891,chr10,110764792
cg04250681,chr14,71482400
cg09369818,chr7,100627383
cg05937392,chr2,18554866
cg02150207,chr13,112765406
cg04334751,chr7,130139096
cg07356283,chr10,133217009
cg23709617,chr10,133217050
cg16371080,chr4,3307342
cg05574053,chr16,85483765
cg06081580,chr16,85483717
cg26945748,chr13,112746077
cg02592525,chr13,25165889
cg05552184,chr17,73552546
cg09596707,chr12,66495950
cg18661550,chr22,29045772
cg05647431,chr2,241031889
cg23060465,chr8,140615446
cg08557188,chr13,112766057
cg02622601,chr16,85503921
cg22346429,chr12,132020176
cg05318705,chr16,85504004
cg08604785,chr4,906182
cg14879397,chr4,906196
cg25484712,chr7,151131474
cg16419361,chr7,151131490
cg26315617,chr7,3951382
cg14431986,chr7,3951399
cg01694276,chr14,104780992
cg14406074,chr9,136923910
cg16402758,chr16,30946869
cg07281377,chr16,1063891
cg06173481,chr1,153686174
cg22406334,chr2,9648817
cg12068463,chr12,132021113
cg08714895,chr1,17670424
cg16222790,chr8,143439204
cg02247300,chr8,143439265
cg09890746,chr8,143439234
cg12563935,chr17,65167010
cg11777611,chr17,65167045
cg26350803,chr13,113000078
cg21351483,chr8,139937744
cg20749005,chr8,139937724
cg16927379,chr8,139937792
cg25690202,chr19,38193688
cg26962002,chr19,54452156
cg02936752,chr19,54452149
cg20631628,chr19,54452164
cg24292487,chr19,54452127
cg08468187,chr19,54452146
cg21449445,chr8,143464187
cg26180191,chr7,3951703
cg16950088,chr4,905987
cg11363615,chr8,41650102
cg24847996,chr12,122856271
cg02299195,chr11,48163517
cg21644334,chr1,109625427
cg25772143,chr1,109625399
cg01288350,chr16,2086782
cg04262392,chr16,2086745
cg10434344,chr17,697310
cg02954676,chr17,697346
cg06338697,chr10,34298611
cg19667082,chr22,50460012
cg14455541,chr20,50586813
cg07992519,chr17,1023132
cg16222790,chr8,143439204
cg09890746,chr8,143439234
cg15806038,chr2,3554166
cg01520297,chr10,132642832
cg27187669,chr1,15731932
cg21865157,chr1,15731927
cg23401459,chr17,1124505
cg26962002,chr19,54452156
cg02936752,chr19,54452149
cg20631628,chr19,54452164
cg24292487,chr19,54452127
cg08468187,chr19,54452146
cg03955375,chr8,22619724
cg05418938,chr8,22619770
cg02247300,chr8,143439265
cg09890746,chr8,143439234
cg17517442,chr8,143439300
cg26058508,chr2,3421916
cg00352560,chr1,44640594
cg05520500,chr5,176577568
cg13764850,chr9,91737447
cg19528797,chr12,117030305
cg10827094,chr12,117030256
cg24136740,chr10,369478
cg00878516,chr19,35351950
cg09491897,chr17,80961469
cg07964113,chr17,80961489
cg03025986,chr2,3288986
cg00553527,chr16,89697408
cg21664614,chr13,110625264
cg10011015,chr15,28228275
cg02365967,chr15,28228234
cg26315617,chr7,3951382
cg14431986,chr7,3951399
cg14060898,chr9,95176744
cg04337538,chr2,16050694
cg22006392,chr17,1024217
cg00961127,chr10,480873
cg25073705,chr11,1008290
cg26962002,chr19,54452156
cg02936752,chr19,54452149
cg20631628,chr19,54452164
cg24292487,chr19,54452127
cg08468187,chr19,54452146
cg19147428,chr4,184001493
cg03445663,chr2,241230821
cg24428851,chr2,241230751
cg09235936,chr2,241230796
cg21220614,chr22,42870102
cg19944840,chr14,101065568
cg21878393,chr14,101065610
cg25122402,chr14,101065564
cg14007694,chr14,101065520
cg22977139,chr14,101065530
cg09250149,chr16,85650747
cg18090970,chr11,11387747
cg20253172,chr1,3190726
cg10039163,chr8,143510917
cg06554228,chr8,143510887
cg24428851,chr2,241230751
cg09235936,chr2,241230796
cg00894697,chr1,20499753
cg08533865,chr17,79088510
cg23836168,chr17,79088536
cg10039163,chr8,143510917
cg06554228,chr8,143510887
cg03704006,chr16,88927887
cg25971548,chr19,35352229
cg27349129,chr19,5080877
cg06903658,chr7,127892308
cg04646987,chr5,14406623
cg00815484,chr7,1838661
cg18074403,chr10,359422
cg05970547,chr4,189740480
cg15294341,chr21,46652833
cg26967566,chr16,85710257
cg04833819,chr17,1024311
cg17285931,chr2,239283712
cg05676341,chr10,133393327
cg03173975,chr10,133393278
cg17603288,chr5,14405638
cg13857569,chr11,75403462
cg16029256,chr11,75403479
cg20781216,chr8,143464117
cg12352896,chr18,79511034
cg03004860,chr16,85650862
cg10024484,chr20,20455241
cg20168823,chr18,37336775
cg10407177,chr18,37336750
cg21235108,chr9,129875972
cg00144414,chr16,89136745
cg19242173,chr17,358909
cg19780308,chr4,139833296
cg14102880,chr17,1012394
cg08015702,chr16,12003090
cg03412557,chr16,12003066
cg22276763,chr7,98171583
cg00073713,chr7,98171620
cg09491897,chr17,80961469
cg07964113,chr17,80961489
cg06535849,chr16,81891479
cg01376763,chr16,81891527
cg22795216,chr1,46612977
cg10663408,chr7,130381810
cg25492363,chr11,57552399
cg23571839,chr11,1410113
cg21292909,chr19,49556680
cg04355077,chr19,49556689
cg01342411,chr16,75229653
cg17902007,chr13,100532593
cg25060632,chr22,46287380
cg01417692,chr1,46612909
cg22884541,chr7,98212552
cg05526731,chr17,335472
cg03379477,chr17,335436
cg08182975,chr2,7024396
cg05349077,chr16,580159
cg00473624,chr11,62372238
cg24870688,chr6,167999161
cg02964172,chr6,10599226
cg04020211,chr5,180336432
cg05749855,chr16,89406363
cg22424284,chr1,117623780
cg13830506,chr2,27275417
cg20128772,chr2,27275427
cg16964535,chr2,27275466
cg21099419,chr7,98215161
cg02403239,chr16,1202140
cg21292909,chr19,49556680
cg04355077,chr19,49556689
cg09357140,chr16,282745
cg27392802,chr16,282705
cg06314184,chr7,4836512
cg01432945,chr7,30907024
cg11903177,chr17,17476044
cg08561825,chr11,64565894
cg25211622,chr11,794443
cg08065122,chr11,794433
cg17806437,chr15,41919383
cg00132509,chr6,3329702
cg08546278,chr6,3329670
cg02719427,chr11,2130495
cg26913576,chr11,2130468
cg09503234,chr11,2130491
cg18456140,chr11,68042801
cg02387701,chr11,68042836
cg26921533,chr11,68042833
cg11410726,chr11,69810641
cg08684959,chr11,70185603
cg23190190,chr11,70185619
cg20559403,chr10,133127091
cg05294276,chr10,110859160
cg16334004,chr10,132908664
cg24372485,chr19,2078332
cg13114125,chr14,105272089
cg12149986,chr19,49555770
cg09582314,chr5,176868890
cg03679715,chr5,176868868
cg18326819,chr21,45381342
cg20699463,chr2,23562273
cg26807107,chr16,25217282
cg05186188,chr16,25217248
cg27309229,chr22,48689279
cg22548831,chr19,398562
cg03117053,chr19,33772739
cg09499844,chr8,128033476
cg02719427,chr11,2130495
cg26913576,chr11,2130468
cg09503234,chr11,2130491
cg23508264,chr11,62647552
cg05012672,chr19,3189832
cg25732961,chr17,7852559
cg20585358,chr2,97737760
cg15679219,chr2,97737798
cg08478121,chr16,88479163
cg06582663,chr17,81069464
cg26134646,chr10,71809920
cg09414987,chr19,392121
cg08056755,chr16,1066397
cg19791043,chr16,1066361
cg27324804,chr7,101865881
cg06569421,chr7,101865834
cg11946583,chr7,76044780
cg05305413,chr1,22000626
cg15629893,chr1,22000638
cg00203347,chr12,108210166
cg03863756,chr21,45440069
cg26962002,chr19,54452156
cg02936752,chr19,54452149
cg20631628,chr19,54452164
cg24292487,chr19,54452127
cg08468187,chr19,54452146
cg06168166,chr11,47351398
cg10354134,chr11,47351409
cg27594095,chr6,31127499
cg12667031,chr1,169909711
cg27219874,chr16,67662192
cg04788956,chr16,67662235
cg00318436,chr16,67662278
cg05757474,chr11,64127032
cg18749563,chr17,79950572
cg07737063,chr11,1465111
cg05369268,chr19,17981972
cg02579469,chr5,1378235
cg24838949,chr7,156104742
cg02688393,chr13,110457150
cg14229207,chr9,133054360
cg11867552,chr7,50733303
cg00228281,chr7,50733266
cg01270038,chr6,36375928
cg14905600,chr10,132412857
cg24090529,chr7,98215598
cg23265009,chr7,98215635
cg19866325,chr1,46613080
cg12107530,chr10,131993354
cg04030444,chr6,170272883
cg27276079,chr15,41919322
cg04489066,chr15,41919311
cg00049868,chr2,11105281
cg19246065,chr2,11105331
cg25342872,chr17,81201332
cg20458433,chr17,73466930
cg05242494,chr16,88508941
cg14570652,chr9,136499284
cg19372975,chr2,241273486
cg02201132,chr2,241273469
cg20333001,chr2,241273481
cg24902995,chr7,882528
cg09800974,chr5,179261271
cg13398440,chr5,179261307
cg07397481,chr16,81893761
cg07124126,chr16,81893741
cg17019070,chr10,71706882
cg22672282,chr19,43718822
cg04834608,chr16,3656633
cg13071306,chr1,6254053
cg06875598,chr22,48902110
cg13766520,chr22,48902068
cg01119718,chr10,132753805
cg16041156,chr10,132753773
cg24309040,chr12,111226796
cg05979433,chr12,111226824
cg27650540,chr12,111226778
cg01191815,chr15,62792760
cg03289548,chr10,112821230
cg12829687,chr10,112821245
cg03460534,chr11,64072056
cg09705456,chr11,64072007
cg27456707,chr11,64072039
cg03289548,chr10,112821230
cg12829687,chr10,112821245
cg01795199,chr4,1807080
cg09807446,chr16,1121603
cg24309040,chr12,111226796
cg05979433,chr12,111226824
cg27650540,chr12,111226778
cg22191277,chr19,33379441
cg24408776,chr1,203128939
cg05803596,chr1,203128957
cg06403317,chr10,113117893
cg07591090,chr10,113117857
cg21905990,chr12,128945267
cg06403317,chr10,113117893
cg07591090,chr10,113117857
cg12997579,chr4,1799336
cg10019392,chr16,87900718
cg05184882,chr17,57432232
cg13441142,chr10,132686230
cg02541125,chr10,132686248
cg06366833,chr4,182789320
cg20249882,chr4,1370258
cg08216584,chr4,71190492
cg20253172,chr1,3190726
cg04127867,chr7,156989092
cg12557626,chr13,113323017
cg10870587,chr10,93489870
cg01699430,chr12,111047173
cg17304276,chr12,111047201
cg06139099,chr10,132686001
cg00458454,chr10,132686024
cg09800974,chr5,179261271
cg13398440,chr5,179261307
cg20099968,chr4,1370359
cg27240402,chr4,1370382
cg01196123,chr12,27261234
cg21569714,chr5,154418802
cg25439758,chr11,68050139
cg21245492,chr15,98707211
cg02329386,chr2,69828587
cg00487989,chr16,89621836
cg14687118,chr10,124517197
cg02208891,chr10,124517172
cg24789587,chr19,990235
cg13517866,chr6,168570107
cg24652281,chr6,168570094
cg26912251,chr6,168570144
cg25544164,chr19,5824148
cg13361749,chr19,5824185
cg10196001,chr14,96284277
cg13441142,chr10,132686230
cg02541125,chr10,132686248
cg00820740,chr10,58514995
cg04742135,chr4,1798427
cg02350535,chr4,1798464
cg15934634,chr11,69152627
cg03108697,chr11,9710519
cg15982595,chr13,112646866
cg16887420,chr6,131226923
cg03202545,chr7,139674566
cg10628201,chr22,21623308
cg07178278,chr16,73232148
cg27637873,chr8,101792450
cg15010213,chr20,62553282
cg16226106,chr20,62553309
cg24925907,chr11,33694073
cg18465245,chr3,30696074
cg00788354,chr6,167799045
